area_marla,bedroom,bath,type_enc,purpose_enc,city_enc,price_lakh
20.0,5.0,6.0,2,1,9,780.0
14.0,5.0,6.0,2,1,9,375.0
2.5,3.0,3.0,2,1,9,120.0
10.0,7.0,6.0,2,1,9,365.0
10.0,5.0,6.0,2,1,9,390.0
40.0,5.0,6.0,2,1,9,1175.0
20.0,5.0,4.0,2,1,9,850.0
10.0,6.0,6.0,2,1,9,360.0
5.0,3.0,4.0,2,1,9,204.99999999999997
20.0,5.0,6.0,2,1,9,905.0000000000001
4.5,3.0,4.0,2,1,9,170.0
3.0,4.0,4.0,2,1,9,150.0
5.0,4.0,5.0,2,1,9,260.0
10.0,5.0,6.0,2,1,9,415.00000000000006
20.0,5.0,6.0,2,1,9,925.0
5.0,4.0,4.0,2,1,9,120.0
10.0,5.0,6.0,2,1,9,480.0
2.0,3.0,4.0,2,1,9,140.0
10.0,4.0,5.0,2,1,9,450.0
20.0,5.0,6.0,2,1,9,775.0
32.0,5.0,6.0,2,1,9,975.0
5.0,3.0,5.0,2,1,9,185.0
8.0,3.0,4.0,2,1,9,310.0
20.0,5.0,6.0,2,1,9,745.0
5.0,3.0,4.0,2,1,9,335.0
20.0,5.0,6.0,2,1,9,790.0
5.0,4.0,4.0,2,1,9,148.0
10.0,5.0,6.0,2,1,9,495.0
20.0,5.0,6.0,2,1,9,950.0
20.0,5.0,7.0,2,1,9,1195.0
20.0,8.0,6.0,2,1,9,380.0
20.0,5.0,6.0,2,1,9,894.9999999999999
12.0,5.0,6.0,2,1,9,515.0
5.0,5.0,5.0,2,1,9,195.0
12.0,9.0,5.0,2,1,9,360.0
5.0,4.0,5.0,2,1,9,165.0
20.0,5.0,7.0,2,1,9,1165.0
20.0,5.0,6.0,2,1,9,625.0
4.0,2.0,2.0,1,1,9,185.0
10.0,4.0,5.0,2,1,9,500.0
1.8,1.0,1.0,1,1,9,51.0
2.2,1.0,1.0,1,1,9,66.0
5.0,3.0,4.0,2,1,9,185.0
5.0,3.0,4.0,2,1,9,170.0
20.0,5.0,6.0,2,1,9,810.0
5.0,4.0,4.0,2,1,9,175.0
2.2,1.0,1.0,1,1,9,73.0
7.0,4.0,5.0,2,1,9,360.0
20.0,5.0,6.0,2,1,9,700.0
20.0,5.0,6.0,2,1,9,675.0
10.0,5.0,6.0,2,1,9,295.0
5.0,4.0,5.0,2,1,9,215.0
5.0,3.0,3.0,2,1,9,240.0
20.0,5.0,6.0,2,1,9,790.0
1.8,1.0,1.0,1,1,9,68.0
1.8,1.0,1.0,1,1,9,120.0
20.0,5.0,6.0,2,1,9,785.0
5.0,5.0,6.0,2,1,9,265.0
2.2,1.0,1.0,1,1,9,60.0
4.5,3.0,4.0,2,1,9,175.0
20.0,5.0,6.0,2,1,9,755.0
3.5,3.0,4.0,2,1,9,105.0
4.5,2.0,2.0,1,1,9,300.0
20.0,4.0,6.0,2,1,9,900.0
10.0,4.0,5.0,2,1,9,500.0
10.0,5.0,6.0,2,1,9,380.0
10.0,4.0,5.0,2,1,9,455.0
10.0,6.0,6.0,2,1,9,500.0
10.0,3.0,3.0,1,1,9,280.0
15.0,5.0,5.0,2,1,9,815.0
20.0,5.0,6.0,2,1,9,750.0
20.0,5.0,6.0,2,1,9,635.0
10.0,7.0,6.0,2,1,9,500.0
20.0,5.0,6.0,2,1,9,825.0
10.0,4.0,5.0,2,1,9,434.99999999999994
14.0,5.0,6.0,2,1,9,550.0
20.0,5.0,6.0,2,1,9,750.0
5.0,4.0,4.0,2,1,9,225.0
5.0,3.0,5.0,2,1,9,188.0
17.0,4.0,4.0,2,1,9,800.0
10.0,5.0,6.0,2,1,9,500.0
10.0,5.0,6.0,2,1,9,450.0
5.0,3.0,5.0,2,1,9,170.0
20.0,5.0,5.0,2,1,9,455.0
20.0,5.0,5.0,2,1,9,773.0
10.0,5.0,6.0,2,1,9,500.0
20.0,5.0,6.0,2,1,9,700.0
20.0,5.0,6.0,2,1,9,1185.0
20.0,5.0,6.0,2,1,9,525.0
5.0,4.0,4.0,2,1,9,180.0
20.0,5.0,6.0,2,1,9,650.0
10.0,5.0,6.0,2,1,9,180.0
20.0,5.0,6.0,2,1,9,765.0
10.0,5.0,7.0,2,1,9,625.0
10.0,5.0,5.0,2,1,9,380.0
20.0,8.0,6.0,2,1,9,1100.0
3.0,2.0,2.0,2,1,9,47.5
10.0,4.0,5.0,2,1,9,675.0
20.0,5.0,6.0,2,1,9,765.0
10.0,5.0,5.0,2,1,9,440.00000000000006
40.0,6.0,6.0,2,1,9,978.9999999999999
10.0,5.0,6.0,2,1,9,455.0
20.0,5.0,6.0,2,1,9,714.0
20.0,5.0,6.0,2,1,9,712.0
20.0,5.0,6.0,2,1,9,590.0
10.0,5.0,5.0,2,1,9,575.0
10.0,5.0,6.0,2,1,9,500.0
15.0,5.0,6.0,2,1,9,650.0
5.0,3.0,4.0,2,1,9,235.0
8.0,5.0,6.0,2,1,9,235.0
5.0,3.0,5.0,2,1,9,275.0
5.0,3.0,5.0,2,1,9,191.0
1.8,1.0,1.0,1,1,9,50.0
5.0,3.0,4.0,2,1,9,229.99999999999997
20.0,5.0,6.0,2,1,9,875.0
20.0,5.0,6.0,2,1,9,650.0
5.0,4.0,4.0,2,1,9,126.0
5.0,3.0,4.0,2,1,9,250.0
10.0,5.0,7.0,2,1,9,500.0
20.0,5.0,6.0,2,1,9,745.0
20.0,5.0,6.0,2,1,9,850.0
5.0,4.0,4.0,2,1,9,215.0
1.9,1.0,1.0,1,1,9,48.0
5.0,4.0,5.0,2,1,9,160.0
5.0,3.0,4.0,2,1,9,215.0
10.0,5.0,6.0,2,1,9,480.0
8.0,3.0,4.0,2,1,9,400.0
5.0,4.0,4.0,2,1,9,180.0
20.0,5.0,6.0,2,1,9,712.0
5.0,3.0,4.0,2,1,9,265.0
10.0,5.0,6.0,2,1,9,480.0
5.0,4.0,4.0,2,1,9,195.0
5.0,3.0,4.0,2,1,9,254.99999999999997
10.4,5.0,6.0,2,1,9,370.0
5.0,5.0,6.0,2,1,9,162.0
5.0,2.0,3.0,2,1,9,65.0
20.0,5.0,6.0,2,1,9,1050.0
20.0,5.0,6.0,2,1,9,795.0
20.0,5.0,6.0,2,1,14,930.0000000000001
2.5,1.0,1.0,1,1,14,60.0
20.0,5.0,6.0,2,1,14,850.0
20.0,6.0,6.0,2,1,14,990.0
20.0,5.0,7.0,2,1,14,1180.0
5.0,4.0,5.0,2,1,14,185.0
17.0,5.0,6.0,2,1,14,894.9999999999999
10.0,4.0,4.0,2,1,14,400.0
5.8,2.0,2.0,1,1,14,122.0
20.0,5.0,6.0,2,1,14,1150.0
8.0,6.0,6.0,2,1,14,350.0
10.0,7.0,6.0,2,1,14,450.0
10.0,4.0,5.0,2,1,14,395.0
10.0,6.0,6.0,2,1,14,280.0
4.0,3.0,3.0,2,1,14,78.0
10.0,5.0,6.0,2,1,14,450.0
1.9,1.0,1.0,1,1,14,49.0
10.0,6.0,6.0,2,1,14,340.0
10.0,5.0,5.0,2,1,14,425.0
8.0,5.0,5.0,2,1,14,350.0
20.0,5.0,6.0,2,1,14,1150.0
6.7,4.0,6.0,2,1,14,229.99999999999997
10.0,5.0,6.0,2,1,14,450.0
8.0,5.0,6.0,2,1,14,350.0
9.5,5.0,5.0,2,1,14,385.0
11.0,5.0,6.0,2,1,14,370.0
7.0,2.0,3.0,2,1,14,220.00000000000003
7.0,5.0,6.0,2,1,14,295.0
10.0,5.0,6.0,2,1,14,550.0
10.0,5.0,6.0,2,1,14,430.0
10.0,5.0,6.0,2,1,14,509.99999999999994
5.0,4.0,5.0,2,1,14,180.0
6.0,4.0,4.0,2,1,14,229.99999999999997
10.0,5.0,6.0,2,1,14,525.0
7.0,5.0,7.0,2,1,14,320.0
20.0,7.0,6.0,2,1,14,650.0
2.2,1.0,1.0,1,1,14,40.0
3.6,1.0,2.0,1,1,14,150.0
20.0,5.0,6.0,2,1,14,790.0
7.0,6.0,6.0,2,1,14,250.0
10.0,5.0,6.0,2,1,14,375.0
10.0,5.0,6.0,2,1,14,380.0
5.0,4.0,5.0,2,1,14,190.0
10.0,5.0,6.0,2,1,14,395.0
20.0,5.0,6.0,2,1,14,1150.0
20.0,5.0,6.0,2,1,14,1150.0
3.0,1.0,1.0,1,1,14,82.0
10.0,5.0,5.0,2,1,14,340.0
12.0,5.0,6.0,2,1,14,520.0
20.0,6.0,6.0,2,1,14,990.0
7.0,5.0,6.0,2,1,14,310.0
5.9,2.0,2.0,1,1,14,212.0
16.0,5.0,6.0,2,1,14,575.0
6.0,4.0,6.0,2,1,14,225.0
18.0,3.0,4.0,2,1,14,590.0
7.0,5.0,5.0,2,1,14,245.00000000000003
3.6,1.0,2.0,1,1,14,135.0
6.7,2.0,3.0,1,1,14,335.0
18.0,6.0,6.0,2,1,14,575.0
20.0,5.0,6.0,2,1,14,775.0
4.0,3.0,4.0,2,1,14,98.0
10.0,5.0,6.0,2,1,14,350.0
10.0,5.0,6.0,2,1,14,680.0
20.0,5.0,6.0,2,1,14,1180.0
20.0,5.0,6.0,2,1,14,1150.0
5.0,3.0,4.0,2,1,14,137.0
12.0,5.0,6.0,2,1,14,450.0
7.0,4.0,6.0,2,1,14,220.00000000000003
10.0,5.0,6.0,2,1,14,560.0
20.0,5.0,6.0,2,1,14,1150.0
24.0,6.0,6.0,2,1,14,850.0
10.0,5.0,6.0,2,1,14,550.0
5.0,4.0,4.0,2,1,14,160.0
5.8,6.0,5.0,2,1,14,155.0
20.0,5.0,7.0,2,1,14,1170.0
7.0,8.0,7.0,2,1,14,245.00000000000003
5.0,3.0,3.0,2,1,14,180.0
14.0,8.0,7.0,2,1,14,795.0
10.0,3.0,3.0,1,1,14,315.0
10.9,5.0,6.0,2,1,14,434.99999999999994
5.0,4.0,5.0,2,1,14,185.0
4.4,2.0,2.0,1,1,14,100.0
22.0,6.0,7.0,2,1,14,475.0
5.0,4.0,4.0,2,1,14,165.0
3.6,1.0,2.0,1,1,14,145.0
2.4,1.0,1.0,1,1,14,58.0
9.0,4.0,4.0,2,1,14,365.0
10.0,5.0,6.0,2,1,14,430.0
6.0,4.0,5.0,2,1,14,195.0
10.0,5.0,6.0,2,1,14,495.0
4.0,3.0,3.0,2,1,14,120.0
5.0,5.0,6.0,2,1,14,165.0
10.0,3.0,3.0,2,1,14,170.0
32.0,5.0,6.0,2,1,14,950.0
7.0,5.0,6.0,2,1,14,254.99999999999997
8.0,5.0,5.0,2,1,14,360.0
5.0,3.0,3.0,2,1,14,140.0
7.0,4.0,4.0,2,1,14,220.00000000000003
4.0,2.0,2.0,1,1,14,90.0
7.0,5.0,6.0,2,1,14,240.0
10.0,5.0,6.0,2,1,14,550.0
4.6,2.0,2.0,1,1,14,125.0
3.6,2.0,2.0,1,1,14,75.0
7.0,4.0,4.0,2,1,14,229.99999999999997
5.0,3.0,3.0,2,1,14,125.0
10.0,5.0,6.0,2,1,14,540.0
10.0,5.0,5.0,2,1,14,495.0
5.0,3.0,3.0,2,1,14,190.0
20.0,5.0,5.0,2,1,14,630.0
5.0,3.0,4.0,2,1,14,160.0
5.5,4.0,4.0,2,1,14,250.0
8.0,5.0,6.0,2,1,14,420.0
3.6,1.0,1.0,1,1,14,120.0
5.0,3.0,3.0,2,1,14,185.0
5.0,2.0,3.0,2,1,14,102.0
10.0,5.0,6.0,2,1,14,495.0
5.0,4.0,4.0,2,1,14,160.0
2.7,1.0,1.0,1,1,14,75.0
6.0,3.0,4.0,2,1,14,160.0
7.0,5.0,5.0,2,1,14,229.99999999999997
10.0,5.0,6.0,2,1,14,340.0
10.0,6.0,6.0,2,1,14,340.0
15.0,6.0,6.0,2,1,14,475.0
20.0,6.0,6.0,2,1,14,975.0
10.0,5.0,7.0,2,1,14,550.0
5.0,2.0,1.0,2,1,14,90.0
2.6,1.0,1.0,1,1,14,64.0
20.0,5.0,6.0,2,1,14,1180.0
10.0,5.0,5.0,2,1,14,450.0
10.0,5.0,6.0,2,1,14,525.0
5.0,2.0,3.0,2,1,14,135.0
6.0,4.0,4.0,2,1,14,155.0
20.0,9.0,6.0,2,1,14,750.0
5.0,5.0,5.0,2,1,14,250.0
14.2,4.0,5.0,1,1,14,420.0
7.1,2.0,2.0,1,1,14,284.0
5.0,2.0,2.0,2,1,14,105.0
4.2,2.0,2.0,1,1,14,85.0
20.0,6.0,7.0,2,1,14,750.0
11.4,2.0,2.0,1,1,14,583.0
7.0,5.0,5.0,2,1,14,220.00000000000003
17.0,5.0,6.0,2,1,14,790.0
6.0,4.0,6.0,2,1,14,229.99999999999997
5.0,2.0,2.0,2,1,14,160.0
5.0,4.0,5.0,2,1,14,142.0
5.0,2.0,2.0,2,1,14,114.99999999999999
20.0,5.0,6.0,2,1,14,484.99999999999994
10.0,5.0,6.0,2,1,14,450.0
20.0,5.0,6.0,2,1,14,990.0
4.0,4.0,4.0,2,1,14,110.00000000000001
10.0,6.0,6.0,2,1,14,320.0
12.0,6.0,6.0,2,1,14,625.0
10.0,5.0,6.0,2,1,14,360.0
5.0,4.0,6.0,2,1,14,165.0
20.0,5.0,6.0,2,1,14,1200.0
9.0,5.0,7.0,2,1,14,290.0
13.0,6.0,6.0,2,1,14,625.0
12.5,5.0,6.0,2,1,14,570.0
5.0,4.0,5.0,2,1,14,190.0
7.0,5.0,6.0,2,1,14,295.0
20.0,5.0,6.0,2,1,14,930.0000000000001
5.0,3.0,3.0,2,1,14,198.0
7.0,5.0,5.0,2,1,14,270.0
15.0,5.0,6.0,2,1,14,750.0
10.0,5.0,6.0,2,1,14,625.0
10.0,5.0,6.0,2,1,14,430.0
5.5,3.0,3.0,2,1,14,177.0
10.0,5.0,5.0,2,1,14,425.0
10.0,5.0,5.0,2,1,14,395.0
10.0,5.0,6.0,2,1,14,520.0
10.0,5.0,6.0,2,1,14,625.0
5.0,4.0,4.0,2,1,14,175.0
7.0,5.0,6.0,2,1,14,225.0
10.0,5.0,5.0,2,1,14,450.0
6.0,10.0,6.0,2,1,14,515.0
3.1,1.0,1.0,1,1,14,75.0
7.0,5.0,5.0,2,1,14,220.00000000000003
7.0,3.0,4.0,2,1,14,180.0
10.0,5.0,6.0,2,1,14,350.0
5.0,3.0,4.0,2,1,14,180.0
20.0,6.0,6.0,2,1,14,994.9999999999999
20.0,6.0,7.0,2,1,14,690.0
10.0,5.0,6.0,2,1,14,470.0
5.0,4.0,5.0,2,1,14,165.0
20.0,8.0,6.0,2,1,14,750.0
4.0,2.0,2.0,1,1,14,80.0
10.0,5.0,6.0,2,1,14,360.0
20.0,5.0,6.0,2,1,14,1130.0
14.0,5.0,6.0,2,1,14,535.0
10.0,5.0,6.0,2,1,14,459.99999999999994
24.0,5.0,6.0,2,1,14,850.0
10.0,5.0,6.0,2,1,14,550.0
10.0,5.0,6.0,2,1,14,395.0
12.0,5.0,6.0,2,1,14,495.0
10.0,6.0,6.0,2,1,14,340.0
5.0,3.0,4.0,2,1,14,145.0
10.0,5.0,6.0,2,1,14,530.0
8.0,4.0,5.0,2,1,14,195.0
10.0,5.0,7.0,2,1,14,500.0
20.0,5.0,6.0,2,1,14,1150.0
10.0,5.0,7.0,2,1,14,475.0
10.0,5.0,6.0,2,1,14,375.0
20.0,5.0,6.0,2,1,14,925.0
12.0,4.0,4.0,2,1,14,215.0
3.0,2.0,2.0,2,1,14,62.0
10.0,4.0,5.0,2,1,14,530.0
11.0,6.0,6.0,2,1,14,630.0
5.0,6.0,6.0,2,1,14,200.0
10.0,5.0,7.0,2,1,14,340.0
6.0,4.0,5.0,2,1,14,229.99999999999997
7.0,4.0,5.0,2,1,14,200.0
6.0,3.0,3.0,2,1,14,169.0
10.0,5.0,6.0,2,1,14,395.0
10.0,5.0,6.0,2,1,14,450.0
20.0,5.0,6.0,2,1,14,930.0000000000001
5.0,4.0,4.0,2,1,14,190.0
3.0,3.0,2.0,2,1,14,33.0
7.0,5.0,5.0,2,1,14,195.0
13.0,5.0,6.0,2,1,14,590.0
3.2,1.0,1.0,1,1,14,60.0
13.0,5.0,6.0,2,1,14,550.0
6.0,3.0,4.0,2,1,14,165.0
10.0,5.0,6.0,2,1,14,400.0
10.0,5.0,6.0,2,1,14,350.0
10.0,8.0,6.0,2,1,14,484.99999999999994
26.0,5.0,6.0,2,1,14,1150.0
10.0,5.0,6.0,2,1,14,575.0
6.0,4.0,6.0,2,1,14,229.99999999999997
10.0,3.0,3.0,1,1,14,335.0
5.0,3.0,4.0,2,1,14,180.0
10.0,5.0,6.0,2,1,14,285.0
2.7,1.0,1.0,1,1,14,70.0
7.0,3.0,4.0,2,1,14,210.0
10.0,5.0,6.0,2,1,14,399.0
5.0,3.0,3.0,2,1,14,113.99999999999999
5.0,3.0,4.0,2,1,14,184.0
20.0,5.0,6.0,2,1,14,765.0
6.2,3.0,4.0,2,1,14,250.0
7.0,4.0,7.0,2,1,14,270.0
10.0,5.0,6.0,2,1,14,370.0
5.0,4.0,6.0,2,1,14,146.0
10.0,5.0,6.0,2,1,14,430.0
5.0,3.0,3.0,2,1,14,210.0
17.0,5.0,6.0,2,1,14,1050.0
5.0,2.0,2.0,2,1,14,100.0
7.0,5.0,5.0,2,1,14,299.0
10.0,5.0,5.0,2,1,14,380.0
10.0,5.0,6.0,2,1,14,530.0
2.7,1.0,1.0,1,1,14,75.0
5.0,5.0,6.0,2,1,14,199.0
4.7,2.0,2.0,1,1,14,70.0
10.0,5.0,6.0,2,1,14,325.0
10.0,5.0,6.0,2,1,14,340.0
10.0,6.0,6.0,2,1,14,320.0
10.0,5.0,6.0,2,1,14,395.0
10.0,6.0,6.0,2,1,14,265.0
15.0,6.0,6.0,2,1,14,475.0
20.0,5.0,6.0,2,1,14,1195.0
20.0,5.0,6.0,2,1,14,1180.0
5.4,2.0,2.0,1,1,14,196.0
20.0,5.0,6.0,2,1,14,1050.0
20.0,5.0,5.0,2,1,14,850.0
5.0,2.0,4.0,2,1,14,160.0
5.0,4.0,4.0,2,1,14,200.0
5.0,4.0,5.0,2,1,14,190.0
14.0,5.0,6.0,2,1,14,650.0
10.0,3.0,4.0,2,1,14,325.0
3.6,1.0,2.0,1,1,14,126.0
5.0,4.0,4.0,2,1,14,185.0
6.0,4.0,5.0,2,1,14,229.99999999999997
20.0,6.0,6.0,2,1,14,475.0
1.9,1.0,1.0,1,1,14,63.5
3.0,5.0,5.0,2,1,14,100.0
5.0,4.0,5.0,2,1,14,170.0
10.9,5.0,6.0,2,1,14,375.0
5.0,5.0,3.0,2,1,14,98.0
10.0,8.0,6.0,2,1,0,220.00000000000003
5.0,3.0,3.0,2,1,0,150.0
5.0,7.0,6.0,2,1,0,150.0
4.2,2.0,2.0,1,1,0,267.0
4.2,2.0,2.0,1,1,0,254.99999999999997
6.0,4.0,3.0,2,1,0,160.0
10.0,4.0,4.0,2,1,0,200.0
4.0,2.0,2.0,1,1,0,170.0
10.0,7.0,6.0,2,1,0,600.0
10.0,4.0,4.0,2,1,0,450.0
6.5,2.0,2.0,2,1,0,188.0
2.7,1.0,1.0,1,1,0,184.0
24.0,8.0,6.0,2,1,0,950.0
9.0,8.0,6.0,2,1,0,240.0
5.0,3.0,3.0,2,1,0,85.0
5.0,3.0,3.0,2,1,0,95.0
8.0,4.0,4.0,2,1,0,285.0
10.0,4.0,6.0,2,1,0,490.00000000000006
13.0,8.0,6.0,2,1,0,350.0
5.0,7.0,6.0,2,1,0,150.0
6.0,6.0,6.0,2,1,0,180.0
7.0,3.0,3.0,2,1,0,135.0
8.0,4.0,4.0,2,1,0,185.0
10.0,4.0,5.0,2,1,0,229.99999999999997
4.2,1.0,1.0,2,1,0,115.99999999999999
10.0,6.0,6.0,2,1,0,420.0
11.0,6.0,6.0,2,1,0,500.0
6.7,2.0,2.0,1,1,0,173.0
6.0,2.0,2.0,2,1,0,140.0
10.0,6.0,6.0,2,1,0,420.0
10.0,5.0,5.0,2,1,0,600.0
5.0,4.0,4.0,2,1,0,229.99999999999997
10.0,6.0,5.0,2,1,0,425.0
10.0,7.0,6.0,2,1,0,459.99999999999994
6.0,2.0,2.0,1,1,0,173.0
7.0,5.0,5.0,2,1,0,365.0
5.0,4.0,4.0,2,1,0,160.0
0.0,6.0,5.0,2,1,12,100.0
0.0,6.0,5.0,2,1,12,100.0
10.0,6.0,6.0,2,1,1,250.0
20.0,5.0,6.0,2,1,1,425.0
6.0,6.0,6.0,2,1,1,170.0
7.0,5.0,5.0,2,1,1,300.0
9.0,4.0,4.0,2,1,1,206.0
8.0,6.0,6.0,2,1,1,360.0
10.0,7.0,6.0,2,1,1,330.0
10.0,5.0,5.0,2,1,1,180.0
4.5,4.0,4.0,2,1,1,65.0
7.0,6.0,6.0,2,1,1,245.00000000000003
10.0,6.0,6.0,2,1,1,250.0
7.0,5.0,5.0,2,1,1,250.0
6.0,4.0,5.0,2,1,1,142.0
5.0,3.0,4.0,2,1,1,135.0
12.0,4.0,5.0,2,1,1,254.99999999999997
9.0,4.0,5.0,2,1,1,240.0
9.0,3.0,3.0,2,1,1,175.0
9.0,3.0,3.0,2,1,1,173.0
12.0,3.0,3.0,2,1,1,231.99999999999997
6.0,3.0,3.0,2,1,1,140.0
1.5,2.0,2.0,2,1,1,105.0
16.0,8.0,6.0,2,1,1,675.0
5.0,5.0,4.0,2,1,1,135.0
4.0,3.0,3.0,2,1,1,135.0
4.82348801442302,2.0,2.0,1,1,8,90.0
6.009591624527041,3.0,3.0,2,1,8,165.0
5.0,3.0,4.0,2,1,2,250.0
10.0,5.0,5.0,2,1,2,600.0
5.0,4.0,5.0,2,1,2,250.0
7.0,4.0,5.0,2,1,2,315.0
6.0,4.0,4.0,2,1,2,220.00000000000003
5.0,4.0,5.0,2,1,2,260.0
15.0,5.0,6.0,2,1,2,775.0
6.0,4.0,5.0,2,1,2,210.0
7.0,4.0,6.0,2,1,2,385.0
5.0,3.0,4.0,2,1,2,240.0
1.0,1.0,1.0,2,1,2,37.5
4.0,3.0,4.0,2,1,2,170.0
7.0,4.0,5.0,2,1,2,265.0
10.0,5.0,6.0,2,1,2,525.0
4.0,3.0,4.0,2,1,2,175.0
5.0,3.0,4.0,2,1,2,185.0
20.0,6.0,6.0,2,1,2,600.0
10.0,5.0,6.0,2,1,2,500.0
5.0,3.0,4.0,2,1,2,114.99999999999999
10.0,5.0,5.0,2,1,2,290.0
10.0,5.0,6.0,2,1,2,295.0
2.0,4.0,2.0,2,1,2,85.0
4.0,3.0,4.0,2,1,2,130.0
5.0,3.0,4.0,2,1,2,85.0
7.0,4.0,4.0,2,1,2,375.0
4.8,3.0,4.0,2,1,2,165.0
3.0,3.0,5.0,2,1,2,175.0
3.0,3.0,4.0,2,1,2,114.99999999999999
2.0,3.0,3.0,2,1,2,135.0
7.0,4.0,5.0,2,1,2,325.0
12.0,5.0,5.0,2,1,2,500.0
3.0,5.0,4.0,2,1,2,170.0
3.0,3.0,3.0,2,1,2,98.0
5.0,3.0,4.0,2,1,2,148.0
4.0,3.0,3.0,2,1,2,225.0
3.0,3.0,3.0,2,1,2,85.0
13.0,3.0,4.0,2,1,2,285.0
5.0,4.0,4.0,2,1,2,150.0
4.0,3.0,4.0,2,1,2,180.0
10.0,5.0,3.0,2,1,2,530.0
5.0,4.0,3.0,2,1,2,75.0
7.0,5.0,6.0,2,1,2,220.00000000000003
5.0,5.0,6.0,2,1,2,155.0
5.0,3.0,4.0,2,1,2,215.0
5.0,4.0,5.0,2,1,2,95.0
4.0,4.0,4.0,2,1,2,135.0
5.0,3.0,4.0,2,1,2,120.0
5.0,3.0,4.0,2,1,2,225.0
5.0,4.0,4.0,2,1,2,149.0
5.0,4.0,5.0,2,1,2,140.0
10.0,5.0,5.0,2,1,2,350.0
17.0,6.0,7.0,2,1,2,1100.0
5.0,4.0,5.0,2,1,2,190.0
5.0,3.0,4.0,2,1,2,160.0
4.2,3.0,3.0,1,1,2,81.0
7.0,5.0,6.0,2,1,2,280.0
5.0,3.0,4.0,2,1,2,199.0
5.0,3.0,4.0,2,1,2,190.0
3.0,3.0,4.0,2,1,2,95.0
5.0,4.0,5.0,2,1,2,210.0
2.2,2.0,2.0,1,1,2,150.0
3.0,6.0,6.0,2,1,2,80.0
4.2,3.0,2.0,2,1,2,140.0
3.0,3.0,4.0,2,1,2,112.99999999999999
6.5,6.0,5.0,2,1,2,165.0
7.0,3.0,2.0,2,1,2,300.0
22.0,6.0,6.0,2,1,2,750.0
11.0,5.0,5.0,2,1,2,330.0
5.0,3.0,3.0,2,1,2,225.0
5.0,4.0,4.0,2,1,2,225.0
3.0,4.0,3.0,2,1,2,99.0
7.0,5.0,6.0,2,1,2,349.0
3.5,4.0,4.0,2,1,2,110.00000000000001
5.0,4.0,4.0,2,1,2,295.0
7.0,5.0,4.0,2,1,2,375.0
5.0,3.0,4.0,2,1,2,240.0
4.0,3.0,3.0,2,1,2,120.0
17.0,5.0,6.0,2,1,2,1100.0
5.0,4.0,5.0,2,1,2,225.0
5.0,3.0,4.0,2,1,2,225.0
7.0,5.0,6.0,2,1,2,409.99999999999994
10.0,4.0,5.0,2,1,2,390.0
20.0,5.0,6.0,2,1,2,1100.0
5.0,3.0,4.0,2,1,2,225.0
3.0,3.0,4.0,2,1,2,100.0
5.0,3.0,4.0,2,1,2,250.0
5.0,3.0,4.0,2,1,2,225.0
7.0,4.0,4.0,2,1,2,375.0
7.0,4.0,4.0,2,1,2,425.0
7.0,5.0,5.0,2,1,2,425.0
3.0,3.0,4.0,2,1,2,130.0
5.0,3.0,4.0,2,1,2,229.99999999999997
4.0,4.0,4.0,2,1,2,150.0
3.0,3.0,3.0,2,1,2,135.0
20.0,5.0,6.0,2,1,2,1200.0
20.0,5.0,6.0,2,1,2,950.0
10.0,4.0,5.0,2,1,2,300.0
9.0,4.0,5.0,2,1,2,385.0
4.0,2.0,3.0,2,1,2,122.0
5.0,3.0,4.0,2,1,2,155.0
7.0,5.0,6.0,2,1,2,210.0
10.0,6.0,6.0,2,1,2,299.0
2.3,2.0,3.0,2,1,2,65.0
7.0,4.0,5.0,2,1,2,400.0
5.0,4.0,5.0,2,1,2,225.0
18.0,5.0,6.0,2,1,2,620.0
10.0,4.0,5.0,2,1,2,300.0
2.3,2.0,2.0,1,1,2,135.0
5.0,3.0,4.0,2,1,2,225.0
22.0,5.0,6.0,2,1,2,700.0
12.0,5.0,6.0,2,1,2,700.0
3.0,2.0,2.0,2,1,2,80.0
7.0,4.0,5.0,2,1,2,350.0
8.0,4.0,5.0,2,1,2,400.0
20.0,6.0,7.0,2,1,2,1200.0
5.0,3.0,4.0,2,1,2,190.0
3.0,3.0,4.0,2,1,2,85.0
6.0,4.0,5.0,2,1,2,270.0
10.0,5.0,5.0,2,1,2,250.0
6.0,4.0,4.0,2,1,2,170.0
2.0,3.0,4.0,2,1,2,125.0
9.0,5.0,5.0,2,1,2,350.0
20.0,5.0,6.0,2,1,2,1200.0
5.0,3.0,4.0,2,1,2,198.0
18.0,5.0,6.0,2,1,2,625.0
6.0,4.0,5.0,2,1,2,300.0
7.0,4.0,5.0,2,1,2,325.0
5.0,5.0,5.0,2,1,2,175.0
19.0,5.0,6.0,2,1,2,900.0
5.0,4.0,4.0,2,1,2,160.0
10.0,5.0,5.0,2,1,2,250.0
10.0,5.0,6.0,2,1,2,400.0
10.0,5.0,6.0,2,1,2,600.0
3.0,3.0,4.0,2,1,2,86.0
24.0,5.0,6.0,2,1,2,675.0
10.0,5.0,6.0,2,1,2,275.0
5.0,4.0,5.0,2,1,2,260.0
3.0,4.0,2.0,2,1,2,85.0
2.0,2.0,3.0,2,1,2,58.0
5.0,4.0,4.0,2,1,2,138.0
10.0,5.0,6.0,2,1,2,300.0
15.0,6.0,6.0,2,1,2,625.0
10.0,5.0,5.0,2,1,2,385.0
